strata,Year,Observer,Species,total,itotal,ibb,sing1pair2,flock,total.v,itotal.v,ibb.v,sing1pair2.v,flock.v,total.cov,itotal.cov,var.N,var.Ni,ibb.cov,var.Nib,sing1pair2.cov,var.Nsing1pair2,flock.cov,var.Nflock,total.area,total.area.var,density.total,density.itotal,density.ibb,density.sing1pair2,density.flock,layer.area,diff,M,total.est,itotal.est,ibbtotal.est,sing1pair2.est,flock.est,m,area
Medium,2010,KSB,BRAN,3,6,6,3,0,0.346153846153846,1.38461538461538,1.38461538461538,0.346153846153846,0,-0.0792882896804237,-0.158576579360847,7795.41408849226,31181.6563539691,-0.158576579360847,31181.6563539691,-0.0792882896804237,7795.41408849226,0,0,83.0675502341282,7.56859989875396,0.0361151856717144,0.0722303713434287,0.0722303713434287,0.0361151856717144,0,2614.41133211256,152.325543255001,761.627716275007,94.4199506814793,188.839901362959,188.839901362959,94.4199506814793,0,26,YKG
Medium,2010,KSB,CCGO,22,27,24,19,3,1.97538461538462,2.59846153846154,1.99384615384615,1.56461538461538,0.346153846153846,-0.684255514569323,-0.710200905091935,61817.8742516678,83173.9929705024,-0.47638205705452,62511.8421338258,-0.450436666531908,46688.9541566691,-0.233818848037415,8035.93990481205,83.0675502341282,7.56859989875396,0.264844694925905,0.325036671045429,0.288921485373715,0.228729509254191,0.0361151856717144,2614.41133211256,152.325543255001,761.627716275007,692.412971664181,849.779556133313,755.359605451834,597.993020982702,94.4199506814793,26,YKG
Medium,2010,KSB,EMGO,30,32,28,26,4,4.61538461538461,5.14461538461538,4.87384615384615,4.32,0.615384615384615,0.491796579823719,0.388919836217942,113074.927772556,128607.93941685,-0.514442687307201,131030.936049106,-0.411565943701424,114621.78583879,0.903362523525143,11764.3447577375,83.0675502341282,7.56859989875396,0.361151856717144,0.385228647164953,0.337075066269334,0.312998275821524,0.0481535808956191,2614.41133211256,152.325543255001,761.627716275007,944.199506814793,1007.14614060245,881.25287302714,818.306239239487,125.893267575306,26,YKG
Medium,2010,KSB,GWFG,633,674,280,239,394,818.635384615385,911.913846153846,82.5846153846154,56.4015384615385,471.815384615385,48.0470220513862,51.1589151398428,11331999.9223551,12498394.8409209,16.8599041665767,1183422.02335706,13.7480110781201,860766.747831219,34.2990109732661,6824982.64203655,83.0675502341282,7.56859989875396,7.62030417673173,8.11387838091183,3.37075066269334,2.87717645851324,4.74312771821849,2614.41133211256,152.325543255001,761.627716275007,19922.6095937921,21213.015586439,8812.5287302714,7522.12273762452,12400.4868561676,26,YKG
Medium,2010,KSB,SACR,89,125,96,60,29,33.2138461538462,48.1615384615385,19.7415384615385,10.2215384615385,9.78615384615385,7.18136218511641,9.54123659316703,571342.798301515,788365.262046449,7.34305010335287,277502.141497781,4.98317569530225,150229.318224061,2.19818648981416,197686.019821904,83.0675502341282,7.56859989875396,1.07141717492753,1.5047994029881,1.15568594149486,0.722303713434287,0.349113461493239,2614.41133211256,152.325543255001,761.627716275007,2801.12520355055,3934.1646117283,3021.43842180734,1888.39901362959,912.726189920966,26,YKG
Medium,2010,KSB,SWANN,36,36,0,0,36,2.48615384615385,2.48615384615385,0,0,2.48615384615385,0.534197053813495,0.534197053813495,74229.1776951306,74229.1776951306,0,0,0,0,0.534197053813495,74229.1776951306,83.0675502341282,7.56859989875396,0.433382228060572,0.433382228060572,0,0,0.433382228060572,2614.41133211256,152.325543255001,761.627716275007,1133.03940817775,1133.03940817775,0,0,1133.03940817775,26,YKG
Medium,2010,KSB,TAVS,56,66,54,44,12,65.1753846153846,91.0584615384615,70.2338461538462,48.1415384615385,2.97846153846154,11.4143276971014,13.488333484336,1146950.95978693,1603301.19724743,10.5798577094209,1285979.30873293,8.50585192218631,888986.359920828,2.90847577491514,49478.4579296268,83.0675502341282,7.56859989875396,0.674150132538668,0.794534084777716,0.650073342090858,0.529689389851811,0.144460742686857,2614.41133211256,152.325543255001,761.627716275007,1762.50574605428,2077.23891499254,1699.55911226663,1384.82594332836,377.679802725917,26,YKG
Medium,2010,KSB,TUSW,334,430,278,182,152,353.815384615385,438.178461538462,82.8615384615385,42.72,185.015384615385,11.2491835368592,14.7675043095078,8311782.75214698,10518082.6063003,9.58495281772429,2229809.28179383,6.06663204507569,1130648.60667153,5.1825514917835,4124285.62983468,83.0675502341282,7.56859989875396,4.0208240047842,5.17650994627906,3.34667387224553,2.19098793075067,1.82983607403353,2614.41133211256,152.325543255001,761.627716275007,10512.087842538,13533.5262643454,8749.58209648375,5728.14367467641,4783.94416786162,26,YKG
V High,2010,KSB,BRAN,1643,2137,1594,1100,543,3218.61152882206,5632.50438596491,3350.0701754386,1549.3201754386,369.325187969925,47.5501013584469,62.8790580566841,3969958.2056148,6970144.56353134,47.8957719929284,4188358.77819517,32.5668152946912,1932037.15108555,14.9832860637557,468599.304117078,174.331502796112,2.38568038520649,9.42457314741075,12.2582549093224,9.14349945037902,6.30981768846733,3.11475545894342,1400.33922639048,65.7348328049994,328.674164024997,13197.5994703057,17165.7151966179,12804.0009468456,8835.88522053334,4361.71424977236,57,YKG
V High,2010,KSB,CCGO,3463,4469,3296,2290,1173,2568.93859649123,4186.42355889724,2385.4686716792,1151.00438596491,518.176691729323,59.4789864777631,76.8753321793114,1797257.18979815,2839777.51519076,58.3419784957659,1616908.30038777,40.9456327942176,762810.856918978,18.5333536835455,590236.491149054,174.331502796112,2.38568038520649,19.8644533228749,25.6350684088732,18.9065082738076,13.1358931878093,6.72856013506562,1400.33922639048,65.7348328049994,328.674164024997,27816.9731988245,35897.7918641486,26475.525169889,18394.7065045649,9422.26669425964,57,YKG
V High,2010,KSB,EMGO,853,1067,886,672,181,182.141604010025,272.991228070175,185.431077694236,106.312030075188,26.468671679198,13.7429924787124,17.6178780020722,164124.567281991,229809.301003783,15.1475054136473,145819.775522291,11.2726198902875,85931.9573048965,2.47037258842495,37456.729814183,174.331502796112,2.38568038520649,4.89297680751148,6.12052315781331,5.0822713381655,3.85472498786368,1.03825181964781,1400.33922639048,65.7348328049994,328.674164024997,6851.82735737721,8570.80866391734,7116.90391399321,5397.92260745309,1453.90474992412,57,YKG
V High,2010,KSB,GWFG,3128,3533,1984,1579,1549,1943.32393483709,2381.01754385965,685.979949874687,457.605889724311,641.468671679198,52.1410921633658,57.6503500642446,1316300.89057002,1604376.07514978,30.5513441203812,469306.540580852,25.0420862195024,312814.310918593,27.0990059438634,545541.775730219,174.331502796112,2.38568038520649,17.9428270268416,20.2659871757773,11.3806166308356,9.05745648189992,8.88537054494172,1400.33922639048,65.7348328049994,328.674164024997,25126.0445180257,28379.2568037675,15936.723888671,12683.5116029292,12442.5329150965,57,YKG
V High,2010,KSB,SACR,163,257,246,152,11,10.5513784461153,23.5758145363409,21.8270676691729,8.69047619047619,0.729949874686717,3.23192184833014,4.96991959817759,10328.6188310499,22099.3885992474,4.54533434671345,21539.1594176386,2.80733659686601,8786.13584174898,0.424585251464134,1074.43215912806,174.331502796112,2.38568038520649,0.935000257472886,1.47420285994191,1.41110468305724,0.871902080588213,0.0630981768846733,1400.33922639048,65.7348328049994,328.674164024997,1309.31753722449,2064.3840924337,1976.02524022836,1220.95868501915,88.3588522053334,57,YKG
V High,2010,KSB,SWANN,71,71,0,0,71,2.18859649122807,2.18859649122807,0,0,2.18859649122807,1.52812548704665,1.52812548704665,2098.50510408243,2098.50510408243,0,0,0,0,1.52812548704665,2098.50510408243,174.331502796112,2.38568038520649,0.407270050801073,0.407270050801073,0,0,0.407270050801073,1400.33922639048,65.7348328049994,328.674164024997,570.316227870788,570.316227870788,0,0,570.316227870788,57,YKG
V High,2010,KSB,TAVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.331502796112,2.38568038520649,0,0,0,0,0,1400.33922639048,65.7348328049994,328.674164024997,0,0,0,0,0,57,YKG
V High,2010,KSB,TUSW,598,853,634,379,219,426.468671679198,495.998746867168,65.2882205513784,24.124686716792,344.706766917293,11.8241433643349,15.597122538101,584974.937540188,627367.758828813,9.10582598663212,47951.3424610786,5.33284681286607,19131.8061918503,6.49129655146888,520342.980875634,174.331502796112,2.38568038520649,3.43024634336679,4.89297680751148,3.63674946771662,2.17401900357193,1.25622733979486,1400.33922639048,65.7348328049994,328.674164024997,4803.50851079903,6851.82735737721,5092.6829361983,3044.36408962012,1759.14442117891,57,YKG
High,2011,KSB,BRAN,128,174,130,84,44,75.2119487908962,149.871977240398,116.304409672831,45.9544807965861,15.7581792318634,2.39356850606825,3.878838023678,490290.863285459,965318.981017093,3.67990508764605,746950.974150306,2.19463557003631,296242.321530323,0.198932936031949,108322.26897678,100.758679929446,1.87574271108787,1.27036201833559,1.72689836867494,1.29021142487208,0.833675074532729,0.436686943802858,1458.90202237965,105.49763611,527.48818055,1853.33371770408,2519.37552250399,1882.29205704321,1216.25025224331,637.083465460779,38,YKG
High,2011,KSB,CCGO,1042,1319,1096,819,223,466.953058321479,664.373399715505,498.298719772404,315.226884779516,109.847083926031,9.73602333656701,13.1503330685102,3167615.48812929,4358934.48860939,13.8608101909246,2844909.46182017,10.4465004589814,1830031.5255457,-0.710477122414428,830177.726124672,100.758679929446,1.87574271108787,10.3415408055131,13.0906836108175,10.8774747819985,8.1283319766941,2.21320882881903,1458.90202237965,105.49763611,527.48818055,15087.2947956848,19098.0247941538,15869.1699578412,11858.4399593722,3228.85483631258,38,YKG
High,2011,KSB,EMGO,271,340,256,187,84,58.8200568990043,85.5106685633001,51.5504978662873,28.7773826458037,18.2788051209104,7.73388410424699,9.28546848644011,209188.953905498,300348.146515486,6.42150881114673,210829.021505952,4.8699244289536,116610.145420073,2.86395967529339,100611.061653883,100.758679929446,1.87574271108787,2.68959458569487,3.3743991112039,2.54072403667117,1.85591951116215,0.833675074532729,1458.90202237965,105.49763611,527.48818055,3923.85498045162,4922.91768765147,3706.66743540817,2707.60472820831,1216.25025224331,38,YKG
High,2011,KSB,GWFG,2851,3181,1636,1306,1545,5328.29658605974,6253.50853485064,1174.64580369844,791.049786628734,2586.98790896159,62.3554121463238,69.379815922186,22431605.0401941,25428167.4843708,37.2204411265575,3128782.38814933,30.1960373506953,2197422.74572969,32.1593747956285,13873267.2814758,100.758679929446,1.87574271108787,28.2953290177715,31.570481096293,16.2368145468517,12.9616624683303,15.3336665494413,1458.90202237965,105.49763611,527.48818055,41280.1127279246,46058.2387188804,23687.9215794053,18909.7955884495,22370.3171394751,38,YKG
High,2011,KSB,SACR,78,129,122,71,7,3.88904694167852,8.62375533428165,8.33285917496444,3.09032716927454,0.640825035561878,0.831868667807856,1.72429173688894,25311.569484416,49487.0998539669,2.00201523734559,42362.9789570891,1.10959216826451,16701.047553205,-0.277723500456653,4677.93684396427,100.758679929446,1.87574271108787,0.774126854923248,1.28028672160383,1.21081379872611,0.704653932045521,0.0694729228777274,1458.90202237965,105.49763611,527.48818055,1129.37523422593,1867.81288737365,1766.45869968671,1028.02104653898,101.354187686942,38,YKG
High,2011,KSB,SWANN,43,43,0,0,43,2.71194879089616,2.71194879089616,0,0,2.71194879089616,0.727492264315062,0.727492264315062,16529.0848448046,16529.0848448046,0,0,0,0,0.727492264315062,16529.0848448046,100.758679929446,1.87574271108787,0.426762240534611,0.426762240534611,0,0,0.426762240534611,1458.90202237965,105.49763611,527.48818055,622.604295791216,622.604295791216,0,0,622.604295791216,38,YKG
High,2011,KSB,TAVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.758679929446,1.87574271108787,0,0,0,0,0,1458.90202237965,105.49763611,527.48818055,0,0,0,0,0,38,YKG
High,2011,KSB,TUSW,305,472,436,269,36,76.8911806543386,155.926031294452,142.201991465149,58.8314366998578,24.375533428165,4.75493897381654,7.54923696335818,443639.043958785,858576.597743681,7.33388193045007,773607.304360063,4.53958394090842,325886.850542475,0.215355032908114,166206.204114432,100.758679929446,1.87574271108787,3.02703449681526,4.68445994261247,4.32717062495559,2.66974517915838,0.357289317656884,1458.90202237965,105.49763611,527.48818055,4416.14674921676,6834.16808403381,6312.91797592954,3894.89664111249,521.250108104274,38,YKG
Low,2011,KSB,BRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.405824368259,5.70077106532732,0,0,0,0,0,7352.46381749913,347.00124843,1735.00624215,0,0,0,0,0,28,YKG
Low,2011,KSB,CCGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.405824368259,5.70077106532732,0,0,0,0,0,7352.46381749913,347.00124843,1735.00624215,0,0,0,0,0,28,YKG
Low,2011,KSB,EMGO,5,8,8,5,0,0.596560846560847,1.3968253968254,1.3968253968254,0.596560846560847,0,-0.0986895477257236,-0.157511106483537,65447.6711443126,153749.971626277,-0.157511106483537,153749.971626277,-0.0986895477257236,65447.6711443126,0,0,105.405824368259,5.70077106532732,0.04743570888959,0.0758971342233441,0.0758971342233441,0.04743570888959,0,7352.46381749913,347.00124843,1735.00624215,348.769333268132,558.030933229012,558.030933229012,348.769333268132,0,28,YKG
Low,2011,KSB,GWFG,537,584,280,233,304,1877.04100529101,2151.16402116402,474.962962962963,328.448412698413,719.015873015873,16.2323232115465,18.6436666979215,196697991.872936,224195051.797449,11.9064110070646,47802761.9453593,9.49506752068959,33247507.2266098,6.73725569085688,76958169.8496793,105.405824368259,5.70077106532732,5.09459513474197,5.54049079830412,2.65639969781704,2.2105040342549,2.88409110048708,7352.46381749913,347.00124843,1735.00624215,37457.8263929974,40736.2581257179,19531.0826630154,16252.650930295,21205.1754627025,28,YKG
Low,2011,KSB,SACR,24,40,40,24,0,1.46031746031746,3.21693121693122,3.21693121693122,1.46031746031746,0,0.294072842702282,0.427440073025237,171559.709383784,392789.000190853,0.427440073025237,392789.000190853,0.294072842702282,171559.709383784,0,0,105.405824368259,5.70077106532732,0.227691402670032,0.37948567111672,0.37948567111672,0.227691402670032,0,7352.46381749913,347.00124843,1735.00624215,1674.09279968704,2790.15466614506,2790.15466614506,1674.09279968704,0,28,YKG
Low,2011,KSB,SWANN,40,40,0,0,40,2.17989417989418,2.17989417989418,0,0,2.17989417989418,0.918936938271233,0.918936938271233,243640.631817379,243640.631817379,0,0,0,0,0.918936938271233,243640.631817379,105.405824368259,5.70077106532732,0.37948567111672,0.37948567111672,0,0,0.37948567111672,7352.46381749913,347.00124843,1735.00624215,2790.15466614506,2790.15466614506,0,0,2790.15466614506,28,YKG
Low,2011,KSB,TAVS,40,48,42,34,6,14.4761904761905,19.7671957671958,14.7037037037037,10.1746031746032,1.28571428571429,0.394828908908823,0.312147109840995,1586341.67256391,2185825.34583276,0.425868528580414,1615106.09716007,0.508550327648242,1104243.72041305,-0.113721418739419,139318.132806159,105.405824368259,5.70077106532732,0.37948567111672,0.455382805340064,0.398459954672556,0.322562820449212,0.0569228506675081,7352.46381749913,347.00124843,1735.00624215,2790.15466614506,3348.18559937407,2929.66239945231,2371.6314662233,418.523199921759,28,YKG
Low,2011,KSB,TUSW,163,256,216,123,40,102.374338624339,138.497354497355,39.026455026455,13.8029100529101,57.1428571428571,4.42249854279054,7.63964052201494,10823730.3489263,14281065.1248102,7.01278833319313,3620029.09184423,3.79564635396873,1344091.28600894,0.626852188821807,6080730.60646655,105.405824368259,5.70077106532732,1.54640410980064,2.42870829514701,2.04922262403029,1.16691843868392,0.37948567111672,7352.46381749913,347.00124843,1735.00624215,11369.8802645411,17856.9898633284,15066.8351971833,8579.72559839606,2790.15466614506,28,YKG
Medium,2011,KSB,BRAN,20,20,4,4,16,9.54497354497354,9.54497354497354,0.571428571428571,0.571428571428571,9.14285714285714,3.04325318289466,3.04325318289466,170080.906444569,170080.906444569,-0.28924665126338,12346.9575095369,-0.28924665126338,12346.9575095369,3.33249983415804,162359.597629942,81.4641549642135,7.8368776457363,0.24550675089904,0.24550675089904,0.0491013501798081,0.0491013501798081,0.196405400719232,2614.41133211256,152.325543255001,761.627716275007,641.855631660587,641.855631660587,128.371126332117,128.371126332117,513.48450532847,28,YKG
Medium,2011,KSB,CCGO,12,12,12,12,0,1.58730158730159,1.58730158730159,1.58730158730159,1.58730158730159,0,0.0759430909224578,0.0759430909224578,34622.1501061631,34622.1501061631,0.0759430909224578,34622.1501061631,0.0759430909224578,34622.1501061631,0,0,81.4641549642135,7.8368776457363,0.147304050539424,0.147304050539424,0.147304050539424,0.147304050539424,0,2614.41133211256,152.325543255001,761.627716275007,385.113378996352,385.113378996352,385.113378996352,385.113378996352,0,28,YKG
Medium,2011,KSB,EMGO,20,24,20,16,4,3.32275132275132,4.57142857142857,3.02645502645503,2.03174603174603,0.571428571428571,0.633347718474957,0.780504985825955,69527.1201403936,95621.0054082127,0.740731096178464,62562.226846452,0.593573828827466,41924.140650668,0.0397738896474915,11702.1844527092,81.4641549642135,7.8368776457363,0.24550675089904,0.294608101078848,0.24550675089904,0.196405400719232,0.0491013501798081,2614.41133211256,152.325543255001,761.627716275007,641.855631660587,770.226757992705,641.855631660587,513.48450532847,128.371126332117,28,YKG
Medium,2011,KSB,GWFG,452,500,264,216,236,564.42328042328,630.42328042328,102.179894179894,73.3227513227513,286.550264550265,35.0104343499332,36.686071417175,8324926.83496697,9485045.42459128,11.4219046061367,2204146.09783379,9.7462675388949,1531267.46480472,25.2641668110383,4109647.74037622,81.4641549642135,7.8368776457363,5.54845257031831,6.13766877247601,3.24068911186733,2.65147290970964,2.89697966060868,2614.41133211256,152.325543255001,761.627716275007,14505.9372755293,16046.3907915147,8472.49433791975,6932.04082193434,7573.89645359493,28,YKG
Medium,2011,KSB,SACR,96,143,128,81,15,25.6613756613757,50.4695767195767,39.0687830687831,16.1732804232804,5.36904761904762,7.34851796648911,11.6182496104531,383642.710775097,675069.133059269,10.9740482775819,477546.889210487,6.7043166336179,211305.203465231,0.644201332871208,107709.561573155,81.4641549642135,7.8368776457363,1.17843240431539,1.75537326892814,1.57124320575386,0.994302341141114,0.18413006317428,2614.41133211256,152.325543255001,761.627716275007,3080.90703197082,4589.2677663732,4107.87604262776,2599.51530822538,481.391723745441,28,YKG
Medium,2011,KSB,SWANN,33,33,0,0,33,2.1521164021164,2.1521164021164,0,0,2.1521164021164,0.132080516764225,0.132080516764225,66473.4160753805,66473.4160753805,0,0,0,0,0.132080516764225,66473.4160753805,81.4641549642135,7.8368776457363,0.405086138983417,0.405086138983417,0,0,0.405086138983417,2614.41133211256,152.325543255001,761.627716275007,1059.06179223997,1059.06179223997,0,0,1059.06179223997,28,YKG
Medium,2011,KSB,TAVS,23,32,32,23,0,7.04100529100529,13.1640211640212,13.1640211640212,7.04100529100529,0,4.68624363615378,6.54162485890312,100166.861019854,184268.406372935,6.54162485890312,184268.406372935,4.68624363615378,100166.861019854,0,0,81.4641549642135,7.8368776457363,0.282332763533896,0.392810801438465,0.392810801438465,0.282332763533896,0,2614.41133211256,152.325543255001,761.627716275007,738.133976409675,1026.96901065694,1026.96901065694,738.133976409675,0,28,YKG
Medium,2011,KSB,TUSW,250,361,258,147,103,380.661375661376,418.617724867725,57.2857142857143,19.1574074074074,356.670634920635,4.94334102787649,8.86997967557021,8463613.93210601,9855969.5112681,10.6068755819277,1371052.35400708,6.68023693423403,410415.793822914,-1.73689590635754,7455154.56101339,81.4641549642135,7.8368776457363,3.06883438623801,4.43139685372768,3.16703708659762,1.80447461910795,1.26435976713006,2614.41133211256,152.325543255001,761.627716275007,8023.19539575734,11585.4941514736,8279.93764842158,4717.63889270532,3305.55650305203,28,YKG
V High,2011,KSB,BRAN,1667,2265,1968,1370,297,1414.43973063973,2640.41077441077,2157.432996633,1030.08417508418,108.577777777778,16.8200363833436,23.8529513176364,2082549.21430271,3849571.94429986,23.2916247109471,3079038.29889579,16.2587097766543,1465746.14835386,0.561326606689325,183927.548829428,172.982356891508,1.97188132854733,9.63682094495635,13.0938209000157,11.3768827952454,7.91988284018609,1.71693810477027,1400.33922639048,65.7348328049994,328.674164024997,13494.8183869238,18335.7910296235,15931.4952522292,11090.5226095295,2404.29577739434,55,YKG
V High,2011,KSB,CCGO,3103,4084,3390,2409,694,1196.87744107744,2063.11919191919,1621.19865319865,803.311111111111,173.018181818182,34.2800624341726,47.1710924492529,983791.089715079,1528965.33739613,44.0198807708156,1068218.01916373,31.1288507557353,521253.40704465,3.15121167843728,293517.503355526,172.982356891508,1.97188132854733,17.9382455862025,23.6093441746861,19.5973743271758,13.9262757386922,4.01196984751032,1400.33922639048,65.7348328049994,328.674164024997,25119.6289469853,33061.0907571666,27442.9720046021,19501.5101944208,5618.11875256456,55,YKG
V High,2011,KSB,EMGO,963,1246,1044,761,202,194.513804713805,308.378451178451,220.129292929293,116.250505050505,42.8538720538721,6.20303988752002,9.45826333186887,305110.926872905,448817.04911787,9.91333133408168,281779.309145902,6.65810788973283,156728.105532154,-0.455068002212811,76221.0489804761,172.982356891508,1.97188132854733,5.56704173364905,7.20304672910355,6.03529758040458,4.39929258495008,1.16774914869897,1400.33922639048,65.7348328049994,328.674164024997,7795.74691458165,10086.7088842874,8451.46394478011,6160.50197507439,1635.24493950726,55,YKG
V High,2011,KSB,GWFG,4292,4908,2716,2100,2192,2487.1468013468,3191.96161616162,1134.49966329966,673.781144781145,973.348821548822,46.1070095984932,54.5639744966099,2311036.7641686,2752608.77066701,35.5560236574419,824396.742983365,27.0990587593253,501152.371556324,19.0079508391679,1321855.49228863,172.982356891508,1.97188132854733,24.8117789416633,28.3728357515572,15.7010232072594,12.1399663973655,12.6718125442977,1400.33922639048,65.7348328049994,328.674164024997,34744.9073285405,39731.5948668398,21986.7586915927,17000.0711532933,17744.8361752471,55,YKG
V High,2011,KSB,SACR,134,212,200,122,12,8.17643097643098,17.7191919191919,14.5319865319865,5.91447811447811,0.877441077441077,1.75021547981258,2.98945976132685,10872.646237853,21838.8363842297,2.74883837768814,17681.7947667003,1.50959409617387,7794.47765977113,0.240621383638705,1395.93004704218,172.982356891508,1.97188132854733,0.774645474879515,1.22555851249595,1.15618727593957,0.705274238323141,0.0693712365563745,1400.33922639048,65.7348328049994,328.674164024997,1084.76644501967,1716.19765928485,1619.05439555175,987.623181286565,97.1432637331047,55,YKG
V High,2011,KSB,SWANN,77,77,0,0,77,2.54074074074074,2.54074074074074,0,0,2.54074074074074,1.13545358662951,1.13545358662951,3141.04216774078,3141.04216774078,0,0,0,0,1.13545358662951,3141.04216774078,172.982356891508,1.97188132854733,0.445132101236736,0.445132101236736,0,0,0.445132101236736,1400.33922639048,65.7348328049994,328.674164024997,623.335942287422,623.335942287422,0,0,623.335942287422,55,YKG
V High,2011,KSB,TAVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.982356891508,1.97188132854733,0,0,0,0,0,1400.33922639048,65.7348328049994,328.674164024997,0,0,0,0,0,55,YKG
V High,2011,KSB,TUSW,658,898,636,396,262,418.813468013468,503.483501683502,99.3616161616162,41.3481481481481,307.739393939394,9.8807812126271,13.4059865105,608672.955813098,682694.825507449,9.07170051610364,96998.401771185,5.54649521823071,42991.8146398412,4.33428599439639,489217.184829534,172.982356891508,1.97188132854733,3.8038561378412,5.19128086896869,3.67667553748785,2.28925080636036,1.51460533148084,1400.33922639048,65.7348328049994,328.674164024997,5326.68896136524,7269.55423602734,5148.59297785455,3205.72770319246,2120.96125817279,55,YKG
High,2011,RMP,BRAN,78,97,68,49,29,44.6998577524893,67.9836415362731,30.6571834992888,15.7788051209104,8.13157894736842,2.0816112575914,2.46603997952434,289462.238557382,441479.609928128,1.76273599227859,197945.34499342,1.37830727034566,101117.910556846,0.703303987245749,53556.753764141,100.758679929446,1.87574271108787,0.774126854923248,0.962696217019937,0.67487982224078,0.486310460144092,0.287816394779156,1458.90202237965,105.49763611,527.48818055,1129.37523422593,1404.47945794763,984.583537530295,709.479313808595,419.895920417332,38,YKG
High,2011,RMP,CCGO,1100,1396,1136,840,260,811.5106685633,1218.84779516358,822.691322901849,496.583214793741,80.4068278805121,18.2859778130982,23.4036947472507,4320135.655777,6321806.4507293,19.3054857623712,4252171.70691221,14.1877688282186,2652590.75433829,4.09820898487956,487496.388382216,100.758679929446,1.87574271108787,10.9171735950714,13.8548857624725,11.2744629127283,8.33675074532728,2.58042284974416,1458.90202237965,105.49763611,527.48818055,15927.0866365195,20212.9208587102,16448.3367446237,12162.502522433,3764.58411408642,38,YKG
High,2011,RMP,EMGO,416,502,346,260,156,154.753911806543,195.576102418208,90.9615931721195,57.4338549075391,47.1237553342816,9.36556245894,11.4387542135642,743294.49563056,870784.073916795,9.19534775836629,339244.303544091,7.12215600374206,225362.359042707,2.24340645519794,303542.777770143,100.758679929446,1.87574271108787,4.12867655959066,4.98220104065988,3.43394733081338,2.58042284974416,1.5482537098465,1458.90202237965,105.49763611,527.48818055,6023.33458253827,7268.5431741207,5009.79270566885,3764.58411408642,2258.75046845185,38,YKG
High,2011,RMP,GWFG,4533,4920,2302,1915,2618,5445.6706970128,6129.82361308677,1013.1692745377,702.839971550498,2874.79943100996,75.0606928387553,81.1520384861237,16907809.2225315,18189242.3405154,33.5762474621674,3112254.48143994,27.484901814799,2280657.37766813,47.5757910239563,11339159.1704337,100.758679929446,1.87574271108787,44.9886799149626,48.8295400797741,22.8466669235041,19.0058067586926,25.98287315627,1458.90202237965,105.49763611,527.48818055,65634.0761121298,71237.5147742507,33331.0485793344,27727.6099172134,37906.4661949163,38,YKG
High,2011,RMP,SACR,130,195,178,113,17,10.8449502133713,25.1443812233286,21.6813655761024,8.29658605974396,2.03769559032717,2.64002452856209,3.83488323479866,48616.3146140619,117728.356476021,3.49095849452476,103286.973164949,2.29609978828819,37409.5072200113,0.343924740273897,13419.8189642885,100.758679929446,1.87574271108787,1.29021142487208,1.93531713730812,1.76659718174792,1.12149146931188,0.168719955560195,1458.90202237965,105.49763611,527.48818055,1882.29205704321,2823.43808556482,2577.29220118224,1636.14617266064,246.145884382574,38,YKG
High,2011,RMP,SWANN,61,61,0,0,61,3.2724039829303,3.2724039829303,0,0,3.2724039829303,1.90684794082801,1.90684794082801,11218.4761768614,11218.4761768614,0,0,0,0,1.90684794082801,11218.4761768614,100.758679929446,1.87574271108787,0.605406899363053,0.605406899363053,0,0,0.605406899363053,1458.90202237965,105.49763611,527.48818055,883.229349843353,883.229349843353,0,0,883.229349843353,38,YKG
High,2011,RMP,TAVS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.758679929446,1.87574271108787,0,0,0,0,0,1458.90202237965,105.49763611,527.48818055,0,0,0,0,0,38,YKG
High,2011,RMP,TUSW,432,573,388,247,185,274.99573257468,330.885490753912,74.7652916073969,29.5,198.982219061166,9.43619169961893,13.1082444413065,1553011.29687616,1647435.01554701,9.56482538660883,196473.68288822,5.89277264492129,80727.5298922175,3.54341905469764,1306581.21700148,100.758679929446,1.87574271108787,4.2874718118826,5.6868549727054,3.85078486807975,2.45140170725695,1.83607010462565,1458.90202237965,105.49763611,527.48818055,6255.00129725128,8296.56422065969,5617.91783179051,3576.3549083821,2678.64638886918,38,YKG
Low,2011,RMP,BRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.405824368259,5.70077106532732,0,0,0,0,0,7352.46381749913,347.00124843,1735.00624215,0,0,0,0,0,28,YKG
Low,2011,RMP,CCGO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.405824368259,5.70077106532732,0,0,0,0,0,7352.46381749913,347.00124843,1735.00624215,0,0,0,0,0,28,YKG
